Time [s],SP_AV1 [bar],SP_AV2 [mm],SP_AV3 [bar],Kp1 [N/A],Ki1 [N/A],Kd1 [N/A],Kp2 [N/A],Ki2 [N/A],Kd2 [N/A],Kp3 [N/A],Ki3 [N/A],Kd3 [N/A],S1fake [bar],S5fake [bar],S6fake [mm],AV1fake [%],AV2fake [%],AV3fake [%],S1real [bar],S2real [m3/h],S5real [bar],S6real [mm],S7real [m3/h],AV1real [%],AV2real [%],AV3real [%],QwIN [m3/h],QwOUT [m3/h],VwOUT [m3],Plant NORMALSTARTUP [1/0],Attack [1/0],Plant SHUTDOWN [1/0],Plant OFF [1/0],Plant RESTART [1/0]
87,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527378305,9.991746012,1.281822567,307.8722728,23.43721489,88.3125,29.95098039,67.44897959,9.991746012,6.434541122,0.017213902,1,0,0,0,0
88,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.528812663,9.993267844,1.281822567,308.064189,23.46841321,88.3625,29.7745098,67.48979592,9.993267844,6.557021506,0.017396042,1,0,0,0,0
89,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.529753983,9.994346632,1.281822567,308.255956,23.48521231,88.40625,29.57843137,67.53061224,9.994346632,6.56077171,0.017578285,1,0,0,0,0
90,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.530271945,9.994780544,1.281762893,308.5010932,23.49304175,88.41875,29.32352941,67.59183673,9.994780544,5.605615868,0.017733997,1,0,0,0,0
91,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.530876235,9.995286606,1.281746757,308.613665,23.50223621,88.43125,29.19607843,67.63265306,9.995286606,7.979696283,0.017955655,1,0,0,0,0
92,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.531459223,9.995876853,1.281746757,308.783263,23.51301973,88.44375,28.97058824,67.67346939,9.995876853,6.959236349,0.018148967,1,0,0,0,0
93,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.531900317,9.996565327,1.281746757,308.9674094,23.52565387,88.4625,28.76470588,67.71428571,9.996565327,6.699436723,0.018335063,1,0,0,0,0
94,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.532258039,9.997114907,1.281746757,309.2567145,23.53519398,88.475,28.48039216,67.75510204,9.997114907,4.817127025,0.018468872,1,0,0,0,0
95,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.532589054,9.997576287,1.281746757,309.3965321,23.54352425,88.4875,28.32352941,67.81632653,9.997576287,7.494151793,0.018677043,1,0,0,0,0
96,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.532874524,9.998042244,1.281746757,309.6150477,23.55193801,88.5,28.06862745,67.85714286,9.998042244,6.085535482,0.018846085,1,0,0,0,0
97,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.533110408,9.998501517,1.281746757,309.8113486,23.56022164,88.51875,27.83333333,67.89795918,9.998501517,6.483747428,0.019026189,1,0,0,0,0
98,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.53331209,9.998938961,1.281746757,309.8738312,23.56808862,88.53125,27.69607843,67.93877551,9.998938961,8.880192313,0.019272861,1,0,0,0,0
99,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.533487765,9.999334566,1.281746757,310.0312355,23.57516108,88.54375,27.45098039,67.97959184,9.999334566,7.18102142,0.019472334,1,0,0,0,0
100,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.53363755,9.99970451,1.281746757,310.0935799,23.58182227,88.55625,27.30392157,68.02040816,9.99970451,8.883432324,0.019719096,1,0,0,0,0
101,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.533764721,10.00005921,1.281746757,310.1602417,23.58820527,88.575,27.09803922,68.06122449,10.00005921,8.806484274,0.019963721,1,0,0,0,0
102,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.533873773,10.00039538,1.281746757,310.255008,23.59424981,88.5875,26.91176471,68.10204082,10.00039538,8.303611308,0.020194377,1,0,0,0,0
103,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.533967387,10.00071102,1.281746757,310.255008,23.59992118,88.6,26.76470588,68.14285714,10.00071102,10.00071102,0.020472174,1,0,0,0,0
104,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534047324,10.00100636,1.281746757,310.255008,23.6052266,88.6125,26.60784314,68.18367347,10.00100636,10.00100636,0.02074998,1,0,0,0,0
105,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.53411562,10.00128499,1.281749376,310.255008,23.61023752,88.63125,26.45098039,68.24489796,10.00128499,10.00128499,0.021027793,1,0,0,0,0
106,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534174103,10.00154841,1.281823059,310.255008,23.6149734,88.64375,26.28431373,68.26530612,10.00154841,10.00154841,0.021305614,1,0,0,0,0
107,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534224158,10.00179661,1.281823059,310.255008,23.61943475,88.65625,26.12745098,68.30612245,10.00179661,10.00179661,0.021583442,1,0,0,0,0
108,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534266953,10.00203014,1.281823059,310.2459852,23.62363224,88.66875,25.99019608,68.34693878,10.00203014,10.16358275,0.021865764,1,0,0,0,0
109,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534303558,10.00225,1.281823059,310.1692164,23.62758409,88.68125,25.85294118,68.3877551,10.00225,11.37679007,0.022181786,1,0,0,0,0
110,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534334881,10.00245727,1.281823059,310.1692164,23.63131033,88.7,25.68627451,68.42857143,10.00245727,10.00245727,0.022459632,1,0,0,0,0
111,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534361677,10.00265265,1.281723849,310.163833,23.63482247,88.7125,25.52941176,68.48979592,10.00265265,10.09904206,0.022740161,1,0,0,0,0
112,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534384597,10.00283669,1.281723849,310.163833,23.63813065,88.725,25.3627451,68.53061224,10.00283669,10.00283669,0.023018017,1,0,0,0,0
113,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534404204,10.00301004,1.281723849,310.1608398,23.64124663,88.7375,25.20588235,68.57142857,10.00301004,10.05660308,0.023297367,1,0,0,0,0
114,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534420979,10.00317336,1.281743638,310.1607251,23.64418236,88.75625,25.04901961,68.6122449,10.00317336,10.00522706,0.02357529,1,0,0,0,0
115,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534435328,10.00332725,1.281743638,310.1586612,23.64694874,88.76875,24.92156863,68.65306122,10.00332725,10.04028124,0.023854187,1,0,0,0,0
116,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534447603,10.00347225,1.281743638,310.1586612,23.64955514,88.78125,24.75490196,68.69387755,10.00347225,10.00347225,0.024132061,1,0,0,0,0
117,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534458105,10.00360884,1.281743638,310.1558123,23.65201059,88.79375,24.59803922,68.73469388,10.00360884,10.0546182,0.024411356,1,0,0,0,0
118,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534467088,10.00373754,1.281743638,310.1558123,23.65432391,88.8125,24.43137255,68.79591837,10.00373754,10.00373754,0.024689238,1,0,0,0,0
119,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534474773,10.00385879,1.281739797,310.1558123,23.65650346,88.825,24.2745098,68.83673469,10.00385879,10.00385879,0.024967123,1,0,0,0,0
120,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534481347,10.00397302,1.281659696,310.1588711,23.65855697,88.8375,24.11764706,68.87755102,10.00397302,9.949205417,0.025243489,1,0,0,0,0
121,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534486971,10.00408065,1.281618387,310.1578207,23.66049168,88.85,23.96078431,68.91836735,10.00408065,10.02288799,0.025521903,1,0,0,0,0
122,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534491782,10.00418205,1.281618387,310.153486,23.66231443,88.86875,23.80392157,68.95918367,10.00418205,10.08179455,0.025801953,1,0,0,0,0
123,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534495898,10.00427759,1.281573713,310.153486,23.66403174,88.88125,23.64705882,69,10.00427759,10.00427759,0.026079849,1,0,0,0,0
124,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534499418,10.0043676,1.281573713,310.153486,23.66564971,88.89375,23.49019608,69.04081633,10.0043676,10.0043676,0.026357749,1,0,0,0,0
125,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.53450243,10.0044524,1.281573713,310.153486,23.66717409,88.90625,23.33333333,69.08163265,10.0044524,10.0044524,0.02663565,1,0,0,0,0
126,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534505007,10.0045323,1.281554031,310.1516638,23.66861028,88.925,23.17647059,69.12244898,10.0045323,10.03715867,0.02691446,1,0,0,0,0
127,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534507211,10.00460757,1.281554031,310.1502694,23.66996338,88.9375,23.01960784,69.16326531,10.00460757,10.02957421,0.027193059,1,0,0,0,0
128,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534509097,10.00467849,1.281554031,310.1502694,23.6712382,88.95,22.85294118,69.2244898,10.00467849,10.00467849,0.027470967,1,0,0,0,0
129,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.53451071,10.00474531,1.281554031,310.1502694,23.67243928,88.9625,22.69607843,69.26530612,10.00474531,10.00474531,0.027748877,1,0,0,0,0
130,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534512089,10.00480826,1.281554031,310.1502694,23.67357087,88.98125,22.53921569,69.30612245,10.00480826,10.00480826,0.028026788,1,0,0,0,0
131,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.53451327,10.00486757,1.281554031,310.1502694,23.674637,88.99375,22.38235294,69.34693878,10.00486757,10.00486757,0.028304701,1,0,0,0,0
132,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.53451428,10.00492345,1.281554031,310.1457588,23.67564145,89.00625,22.2254902,69.3877551,10.00492345,10.08568543,0.028584859,1,0,0,0,0
133,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534515144,10.00497609,1.281554031,310.1457588,23.6765878,89.01875,22.06862745,69.42857143,10.00497609,10.00497609,0.028862775,1,0,0,0,0
134,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534515883,10.00502569,1.281568918,310.1457588,23.6774794,89.03125,21.91176471,69.46938776,10.00502569,10.00502569,0.029140692,1,0,0,0,0
135,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534516515,10.00507242,1.2815577,310.14121,23.67831942,89.05,21.75490196,69.51020408,10.00507242,10.08651837,0.029420873,1,0,0,0,0
136,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534517056,10.00511645,1.2815577,310.14121,23.67911085,89.0625,21.59803922,69.55102041,10.00511645,10.00511645,0.029698793,1,0,0,0,0
137,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534517518,10.00515793,1.281548303,310.14121,23.67985649,89.075,21.44117647,69.59183673,10.00515793,10.00515793,0.029976714,1,0,0,0,0
138,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534517914,10.00519701,1.281548303,310.14121,23.68055899,89.0875,21.2745098,69.65306122,10.00519701,10.00519701,0.030254636,1,0,0,0,0
139,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534518253,10.00523383,1.281548303,310.1349421,23.68122086,89.10625,21.11764706,69.69387755,10.00523383,10.11746015,0.030535677,1,0,0,0,0
140,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534518542,10.00526852,1.281548303,310.1272335,23.68184443,89.11875,20.96078431,69.73469388,10.00526852,10.14329047,0.030817435,1,0,0,0,0
141,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.53451879,10.00530121,1.281548303,310.1272335,23.68243194,89.13125,20.80392157,69.7755102,10.00530121,10.00530121,0.03109536,1,0,0,0,0
142,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534519002,10.005332,1.281602769,310.1228556,23.68298545,89.14375,20.64705882,69.81632653,10.005332,10.083718,0.031375463,1,0,0,0,0
143,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534519183,10.00536101,1.281602769,310.1228556,23.68350694,89.1625,20.49019608,69.85714286,10.00536101,10.00536101,0.03165339,1,0,0,0,0
144,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534519338,10.00538834,1.281528333,310.115258,23.68399827,89.175,20.3627451,69.89795918,10.00538834,10.14142284,0.031935096,1,0,0,0,0
145,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534519471,10.00541409,1.281510757,310.1081856,23.68446117,89.1875,20.19607843,69.93877551,10.00541409,10.13204492,0.032216542,1,0,0,0,0
146,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534519585,10.00543835,1.281482403,310.0984573,23.6848973,89.2,20.03921569,69.97959184,10.00543835,10.17962289,0.032499309,1,0,0,0,0
147,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534519682,10.00546121,1.281482403,309.9512923,23.68530819,89.21875,19.96078431,70.02040816,10.00546121,12.6404404,0.032850433,1,0,0,0,0
148,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534519765,10.00548275,1.281482403,309.8186097,23.68569531,89.23125,19.85294118,70.08163265,10.00548275,12.38115556,0.033194354,1,0,0,0,0
149,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534519836,10.00550304,1.281482403,309.6612054,23.68606004,89.24375,19.78431373,70.12244898,10.00550304,12.82381619,0.033550571,1,0,0,0,0
150,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534519897,10.00552216,1.281482403,309.5365863,23.68640367,89.25625,19.67647059,70.16326531,10.00552216,12.23681856,0.033890482,1,0,0,0,0
151,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534519949,10.00554017,1.281482403,309.5257043,23.68672742,89.275,19.5,70.20408163,10.00554017,10.20038163,0.034173826,1,0,0,0,0
152,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534519993,10.00555713,1.281482403,309.5257043,23.68703244,89.2875,19.35294118,70.24489796,10.00555713,10.00555713,0.034451758,1,0,0,0,0
153,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534520031,10.00557312,1.281482403,309.5257043,23.68731981,89.3,19.19607843,70.28571429,10.00557312,10.00557312,0.034729691,1,0,0,0,0
154,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534520064,10.00558818,1.281482403,309.5257043,23.68759056,89.3125,19.04901961,70.32653061,10.00558818,10.00558818,0.035007624,1,0,0,0,0
155,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534520092,10.00560237,1.281482403,309.5257043,23.68784565,89.33125,18.90196078,70.36734694,10.00560237,10.00560237,0.035285557,1,0,0,0,0
156,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534520115,10.00561574,1.281482403,309.5257043,23.68808598,89.34375,18.75490196,70.40816327,10.00561574,10.00561574,0.035563491,1,0,0,0,0
157,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534520136,10.00562834,1.281482403,309.5257043,23.68831241,89.35625,18.60784314,70.44897959,10.00562834,10.00562834,0.035841425,1,0,0,0,0
158,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534520153,10.00564021,1.281482403,309.5257043,23.68852574,89.36875,18.46078431,70.51020408,10.00564021,10.00564021,0.03611936,1,0,0,0,0
159,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534520168,10.00565139,1.281482403,309.5287629,23.68872672,89.38125,18.31372549,70.55102041,10.00565139,9.950887368,0.036395773,1,0,0,0,0
160,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534520181,10.00566192,1.281482403,309.5287629,23.68891608,89.4,18.16666667,70.59183673,10.00566192,10.00566192,0.036673708,1,0,0,0,0
161,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534520192,10.00567185,1.281490082,309.5287629,23.68909449,89.4125,18.00980392,70.63265306,10.00567185,10.00567185,0.036951644,1,0,0,0,0
162,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.49355034,10.0056812,1.281490082,309.5287629,23.68926257,89.425,17.8627451,70.67346939,10.0056812,10.0056812,0.037229579,1,0,0,0,0
163,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.486722038,9.989326751,1.281490082,309.5287629,23.60342093,87.36875,17.71568627,70.71428571,9.989326751,9.989326751,0.037507061,1,0,0,0,0
164,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.519725544,10.0029711,1.281466085,309.5287629,23.6752368,89.35625,17.56862745,70.75510204,10.0029711,10.0029711,0.037784921,1,0,0,0,0
165,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.517259771,10.00252438,1.281493923,309.5253692,23.67298848,89.36875,17.42156863,70.79591837,10.00252438,10.06328834,0.038064457,1,0,0,0,0
166,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.514383034,10.00200146,1.281474134,309.5210852,23.67033388,89.38125,17.2745098,70.83673469,10.00200146,10.07870618,0.038344421,1,0,0,0,0
167,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.51785515,10.00138973,1.281474134,309.5210852,23.66720711,89.4,17.12745098,70.87755102,10.00138973,10.00138973,0.038622237,1,0,0,0,0
168,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.523044002,10.00067448,1.281474134,309.523444,23.6635312,89.4125,16.98039216,70.93877551,10.00067448,9.958440329,0.03889886,1,0,0,0,0
169,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.482627218,10.00256577,1.281474134,309.4686647,23.67354958,89.425,16.85294118,70.97959184,10.00256577,10.98338536,0.039203954,1,0,0,0,0
170,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.476855125,9.986134962,1.281474134,309.2670249,23.58726837,87.36875,16.83333333,71.02040816,9.986134962,13.59648169,0.039581634,1,0,0,0,0
171,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.511570335,9.999766648,1.281466085,309.0485093,23.65898169,89.35625,16.7745098,71.06122449,9.999766648,13.91227341,0.039968087,1,0,0,0,0
172,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.510522865,9.99939418,1.281474134,309.0067823,23.65708966,89.36875,16.61764706,71.10204082,9.99939418,10.74651324,0.040266601,1,0,0,0,0
173,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.508436009,9.999061588,1.281474134,308.9264089,23.65540342,89.38125,16.49019608,71.14285714,9.999061588,11.43814178,0.040584327,1,0,0,0,0
174,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.512737475,9.998792772,1.281474134,308.6664354,23.65404879,89.4,16.50980392,71.18367347,9.998792772,14.65360038,0.040991371,1,0,0,0,0
175,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.518717866,9.998163939,1.281466085,308.528805,23.65079865,89.4125,16.42156863,71.2244898,9.998163939,12.46242677,0.04133755,1,0,0,0,0
176,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.478939261,10.00016877,1.281466085,308.4467738,23.66138703,89.425,16.2745098,71.26530612,10.00016877,11.46893175,0.041656131,1,0,0,0,0
177,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.473675327,9.983872531,1.281469129,308.2206996,23.57578793,87.36875,16.29411765,71.30612245,9.983872531,14.0317155,0.042045901,1,0,0,0,0
178,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.50885174,9.997648847,1.28146108,308.0788661,23.64823764,89.35625,16.19607843,71.36734694,9.997648847,12.53716789,0.042394156,1,0,0,0,0
179,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506891776,9.99741339,1.28146108,307.8052425,23.64704334,89.36875,16.19607843,71.40816327,9.99741339,14.89662509,0.042807951,1,0,0,0,0
180,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.50360842,9.994838006,1.28146108,307.5119176,23.60254243,89.3125,16.20588235,71.44897959,9.994838006,15.24680013,0.043231473,1,0,0,0,0
181,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.507719947,9.994283683,1.28146108,307.2307843,23.59449973,89.325,16.18627451,71.48979592,9.994283683,15.02795605,0.043648916,1,0,0,0,0
182,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.51339405,9.993302836,1.28146108,306.9401968,23.58335184,89.3375,16.20588235,71.53061224,9.993302836,15.196252,0.044071035,1,0,0,0,0
183,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.514151102,9.994874553,1.28146108,306.7102775,23.5846125,89.34375,16.16666667,71.57142857,9.994874553,14.11156378,0.044463022,1,0,0,0,0
184,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.515360989,9.994412171,1.28146108,306.3152071,23.57400831,89.35625,16.25490196,71.6122449,9.994412171,17.06812046,0.044937137,1,0,0,0,0
185,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.517319751,9.993911968,1.28146108,306.1910067,23.5618358,89.36875,16.14705882,71.65306122,9.993911968,12.21771157,0.045276518,1,0,0,0,0
186,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.518919718,9.993757628,1.28146108,305.8697872,23.55505136,89.38125,16.21568627,71.69387755,9.993757628,15.74517064,0.045713884,1,0,0,0,0
187,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.519840663,9.993669952,1.28146108,305.5122387,23.54847664,89.3875,16.2745098,71.73469388,9.993669952,16.39555121,0.046169316,1,0,0,0,0
188,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.520788923,9.993731138,1.28146108,305.3639591,23.5426641,89.4,16.18627451,71.79591837,9.993731138,12.64866716,0.046520667,1,0,0,0,0
189,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.521693579,9.993540569,1.28146108,305.0830553,23.5356727,89.4125,16.26470588,71.83673469,9.993540569,15.02310375,0.046937976,1,0,0,0,0
190,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.481452689,9.993395302,1.28146108,304.9115531,23.52928343,89.425,16.2254902,71.87755102,9.993395302,13.06413038,0.047300868,1,0,0,0,0
